,AREA_NM,주소,태그,주요목적,주요목적기타,co2,lg_cat,md_cat
744,입산봉(삿갓오름),제주특별자치도 제주시 구좌읍 김녕리 1033-19,"#혼자 #친구 #맑음
#오름 #자연경관 #도보여행 #도보",,,4.831688882772544,자연,산
745,자리왓,제주특별자치도 제주시 애월읍 봉성리 1410 일대,"#4.3 #문화유적지 #자연경관
#문화관광 #제주4.3 #역사유적 #어트랙션",,,5.907151951990954,테마파크/테마관광지,유적지
746,자연인,제주특별자치도 제주시 아란서길 110,"#캠핑장 #야영장 #숙소
#캠핑 #바비큐 #공공와이파이존 #매점 #주차장 #언택트",,,0.6520268122049242,레저/체험,캠핑
748,정모시쉼터,제주특별자치도 서귀포시 부두로5번길 9,"#친구 #맑음 #휴식/힐링
#여름 #물놀이 #용천수 #자연경관 #어트랙션",물놀이,,3.4111262929909456,자연,
750,정의현 일관헌,제주특별자치도 서귀포시 표선면 성읍리 690,"#문화유적지 #맑음 #자연경관
#문화관광 #역사유적",,,5.907151951990954,테마파크/테마관광지,유적지
751,제라진 제주오프로드 사파리,제주특별자치도 제주시 조천읍 선교로 33,"#커플 #친구 #체험관광
#드라이브 #액티비티 #오름 #체험 #레저/체험 #어트랙션",,,0.5728437187159091,레저/체험,드라이브
752,제로스테이션(제로포인트트레일),제주특별자치도 제주시 산지로 25 2층,"#휴식/힐링 #체험관광 #액티비티
#사계절 #체험 #레저/체험 #어트랙션",,,16.11434309656213,레저/체험,
756,제주 패러글라이딩 스쿨,"제주특별자치도 제주시 신선길 17-6, 일도주택3층(일도2동)","#액티비티 #커플 #맑음
#체험 #레저/체험 #수상레저 #어트랙션",,,3.474840539979436,레저/체험,해양레저
758,제주교육박물관,제주특별자치도 제주시 오복 4길 25,"#실내 #미술/박물관 #비.눈
#사계절 #실내관광지 #문화관광 #박물관 #어트랙션",공연/전시,,5.3393316432910085,공연/전시,
760,제주국제평화센터,제주특별자치도 서귀포시 중문 관광로 227-24,"#실내 #미술/박물관 #비.눈
#사계절 #실내관광지 #어트랙션",공연/전시,,5.3393316432910085,공연/전시,
763,제주 더팔팔농장,제주특별자치도 서귀포시 성산읍 독자봉로60번길 20,"#커플 #친구 #아이
#체험관광 #실내 #부모 #혼자 #체험 #어린이 #어트랙션",,,16.11434309656213,레저/체험,
767,제주돌하르방캠핑장,제주특별자치도 제주시 한경면 낙수로 271-40,"#야영장 #캠핑장 #액티비티
#친구 #맑음 #여름 #체험 #레저/체험 #캠핑 #언택트 #어트랙션",,,0.6520268122049242,레저/체험,캠핑
768,제주레이크힐스컨트리클럽,제주특별자치도 서귀포시 산록남로 1391 (중문동),"#골프 #액티비티 #체험
#레저/체험 #어트랙션",,,62.64206793504546,레저/체험,골프
771,제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-38,"#관광지 #안전여행스탬프 #레저/체험
#야영장 #오름 #오름투어 #도보 #도보여행",,,4.831688882772544,자연,산
772,제주베스트힐 펜션&글램핑,제주특별자치도 제주시 조천읍 남조로 2109-36,"#야영장 #캠핑장 #숙소
#휴양펜션 #펜션 #독채 #한옥 #온돌방 #바비큐 #수영장 #체험 #공공와이파이존 #언택트",,,0.6520268122049242,레저/체험,캠핑
775,제주불교성지 순례길 절로가는길 - 선정의 길,제주특별자치도 서귀포시 516로771번길 59,"#걷기/등산 #흐림 #봄
#가을 #문화관광 #도보여행 #도보 #어트랙션",,,4.831688882772544,자연,산
776,제주불빛정원 테마파크,제주특별자치도 제주시 애월읍 평화로 2346,"#부모 #커플 #혼자
#친구 #아이 #맑음 #테마공원 #밤 #체험 #어린이 #어트랙션",,,1.0705070975864837,테마파크/테마관광지,유적지외
777,제주샘주 영농협동조합,제주특별자치도 제주시 애월읍 애원로 283,"#술 #오메기술 #고소리술
#칵테일만들기 체험 #토속주 #니모메술 #세우리술 #음식",,,16.11434309656213,레저/체험,
778,제주시 충혼묘지 4·3추모비(박진경 추도비),제주특별자치도 제주시 노형동 산 19-2,"#4.3 #문화유적지 #문화관광
#제주4.3 #역사유적 #어트랙션",,,5.907151951990954,테마파크/테마관광지,유적지
780,제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885,"#아이 #테마공원 #체험관광
#실내관광지 #체험 #어린이 #어트랙션",,,16.11434309656213,레저/체험,
781,제주양떼목장,제주특별자치도 제주시 애월읍 도치돌길 289-13,"#휴식/힐링 #동물원 #어린이
#어린이동물농장 #체험 #카페",,,16.11434309656213,레저/체험,
782,제주에코승마장(구.제주승마장),제주특별자치도 제주시 조천읍 교래리 39-3번지,"#부모 #커플 #혼자
#친구 #아이 #맑음 #액티비티 #승마 #체험 #레저/체험 #어린이 #어트랙션",,,6.519183083334582,레저/체험,승마
783,제주불교성지 순례길 절로 가는길 - 정진의 길,제주특별자치도 제주시 조천읍 조와로 360,"#겨울 #마을산책 #마을관광
#체험 #어트랙션",,,1.0705070975864837,테마파크/테마관광지,유적지외
786,제주올레 7-1코스,제주특별자치도 서귀포시 서호동 553-1,"#올레 #걷기/등산 #친구
#봄 #자연경관 #도보여행 #도보",,,1.639160513065761,자연,바다
788,제주잠수함(국제리더스클럽),제주특별자치도 제주시 조천읍 조함해안로 321-21,"#액티비티 #부모 #아이
#신흥 #체험 #레저/체험 #어린이 #수상레저 #어트랙션",,,179.49579699999998,레저/체험,유람선&잠수함
790,제주참숯가마찜질방,제주특별자치도 서귀포시 성산읍 삼달로 47,#찜질방 #참숯불가마,체험,찜질,16.11434309656213,레저/체험,
792,제주컨트리클럽,제주특별자치도 제주시 영평동 2263-5,"#골프 #액티비티 #체험
#레저/체험 #어트랙션",,,62.64206793504546,레저/체험,골프
793,제주토종흑염소목장,제주특별자치도 서귀포시 남원읍 자배오름로 74-274,"#부모 #커플 #친구
#아이 #맑음 #체험관광 #흑염소 #동물먹이주기 #체험 #애견동반 #자연경관 #어린이 #어트랙션 #어린이동물농장","등산,체험,유아시설,공연/전시",,3.4111262929909456,자연,
794,제주파인비치카라반,제주특별자치도 서귀포시 남원읍 태위로 976-10,"#야영장 #캠핑장 #숙소
#캠핑 #바비큐 #공공와이파이존 #온돌방 #언택트",,,0.6520268122049242,레저/체험,캠핑
795,제주펫,제주특별자치도 서귀포시 남원읍 한신로531번길 22-3,#애완동물 #카페 #음식,,애견동반시설,16.11434309656213,레저/체험,
797,제주플래티늄카라반,제주특별자치도 제주시 애월읍 하귀미수포길 5-8,"#야영장 #캠핑장 #액티비티
#맑음 #체험 #레저/체험 #캠핑 #언택트 #어트랙션",,,0.6520268122049242,레저/체험,캠핑
799,제주해양레저파크,제주특별자치도 서귀포시 예래해안로 97,"#예래 #서귀포 #수상레저
#해상레저 #자연경관 #체험 #레저/체험 #어린이 #테마공원 #어트랙션","해양스포츠,체험,유아시설,물놀이",해양레저,3.4111262929909456,자연,해양레저
800,제주힐CC,제주특별자치도 제주시 516로 2596-117,"#골프 #액티비티 #체험
#레저/체험 #어트랙션",,,62.64206793504546,레저/체험,골프
803,조수리 농어촌체험마을,제주특별자치도 제주시 한경면 조수리,"#체험관광 #아이 #흐림
#사계절 #마을산책 #마을관광 #어린이 #어트랙션",,,1.0705070975864837,테마파크/테마관광지,유적지외
804,조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113 (대포동),"#실내 #테마공원 #아이
#비.눈 #흐림 #사계절 #실내관광지 #어린이 #어트랙션",,,1.0705070975864837,테마파크/테마관광지,유적지외
806,조이다이브,제주 서귀포시 중산간동로 8383,"#해수욕장 #액티비티 #친구
#커플 #맑음 #체험 #레저/체험 #해변 #물놀이 #수상레저 #어트랙션",,,1.639160513065761,자연,바다
