LSP_RID,MCT_NM,SEX_CCD,CLN_AGE,AVI_CO_CD_VL,DPF_AOT_CD_VL,ARV_AOT_CD_VL,CNT
20210919,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20210924,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20210925,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20210930,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211001,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211002,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20211003,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211005,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211010,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20211011,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211012,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211021,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211024,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20211028,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211101,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20211105,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211111,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211115,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20211116,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211119,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211120,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211121,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20211122,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20211126,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20211127,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220308,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220309,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20220319,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220319,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20220322,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220401,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220403,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220404,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220404,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20220407,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220408,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20220410,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220411,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220411,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20220420,(주)아시아나항공(항공권판매,F,47,OZ,KWJ,CJU,6
20220420,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220430,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220502,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20220506,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20220509,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20220510,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220516,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220518,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220520,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220522,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220523,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20220524,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,6
20220526,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,6
20210902,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20210903,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20210906,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20210917,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20210925,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20210928,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20211001,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211005,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20211009,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211011,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211018,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211019,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211021,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211029,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20211030,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20211031,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211107,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211115,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211117,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20211121,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20211124,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220305,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220305,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20220314,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220315,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220318,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220318,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20220331,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220402,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220403,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20220417,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220421,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20220424,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20220503,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220506,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220512,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20220513,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20220517,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,6
20220519,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20220525,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20220530,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,6
20210907,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20210910,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20210912,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20210916,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20210919,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20210919,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20210920,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20210921,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20210928,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20210929,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20211014,(주)아시아나항공(항공권판매,M,49,OZ,RSU,CJU,6
20211019,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20211028,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20211102,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20211110,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20211113,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20211128,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20211130,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220304,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220306,(주)아시아나항공(항공권판매,M,49,OZ,RSU,CJU,6
20220308,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220310,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220313,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220317,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220319,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220319,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220320,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220323,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220327,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220328,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220403,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220409,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220410,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220411,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220422,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220427,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220501,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220502,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220508,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220514,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220515,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20220521,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220524,(주)아시아나항공(항공권판매,F,49,OZ,GMP,CJU,6
20220530,(주)아시아나항공(항공권판매,M,49,OZ,GMP,CJU,6
20210906,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20210907,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20210910,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20210914,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20210918,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20210925,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20210927,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20210929,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20211005,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20211020,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20211021,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20211105,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20211106,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20211111,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20211113,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20211114,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20211116,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20211121,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20211124,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20211127,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220305,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220308,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220309,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220311,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220318,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220324,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20220327,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220403,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220404,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220410,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20220411,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20220418,(주)아시아나항공(항공권판매,M,50,OZ,GMP,CJU,6
20220506,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220511,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220514,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220520,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20220526,(주)아시아나항공(항공권판매,F,50,OZ,GMP,CJU,6
20210901,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20210904,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20210907,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20210909,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20210918,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20210930,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20211002,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20211007,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20211013,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20211015,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20211015,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20211019,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20211025,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20211027,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20211029,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20211101,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20211102,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20211103,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20211113,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20211118,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20211119,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20211128,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220305,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220305,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20220309,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220311,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220312,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220321,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20220324,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20220327,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220328,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220403,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220407,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220409,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220412,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20220417,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20220424,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220426,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220426,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20220501,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220509,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220512,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20220523,(주)아시아나항공(항공권판매,F,51,OZ,GMP,CJU,6
20220525,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20220528,(주)아시아나항공(항공권판매,M,51,OZ,GMP,CJU,6
20210902,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20210903,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20210904,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20210913,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20210914,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20210918,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20210918,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20210928,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20210929,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211001,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211012,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211017,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20211021,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211022,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20211026,(주)아시아나항공(항공권판매,M,52,OZ,KWJ,CJU,6
20211027,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211031,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211102,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211106,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211110,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211117,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20211119,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20211126,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220304,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220305,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220306,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220309,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220324,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220325,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220325,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220330,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220401,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220402,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220413,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220414,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220415,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220416,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220420,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220424,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220425,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220427,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220505,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220506,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220508,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220519,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220524,(주)아시아나항공(항공권판매,F,52,OZ,GMP,CJU,6
20220525,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220526,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220527,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20220529,(주)아시아나항공(항공권판매,M,52,OZ,GMP,CJU,6
20210901,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20210903,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20210905,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20210908,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20210911,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20210915,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20210919,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20210929,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20211002,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20211002,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20211004,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20211005,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20211012,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20211013,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20211022,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20211024,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20211028,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20211030,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20211101,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20211103,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20211111,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20211114,(주)아시아나항공(항공권판매,M,53,OZ,GMP,CJU,6
20211117,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20211119,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20211128,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
20220303,(주)아시아나항공(항공권판매,F,53,OZ,GMP,CJU,6
