,YR,MCT_NM,MCT_BRN,LG_CAT,LG_CAT_NM,MD_CAT,MD_CAT_NM,MCT_BSE_AR,ADDR_new,MNTH_SALES_PCTL,DAW_CCD,APV_TMT_CD,AGE_GP,SEX_CCD,UE_CT,SGNG_CD,LGDNG_CD
1044,2021,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,3,6_15_18,2_25_29,M,42,50110,10600
1045,2021,아임와인,1181700430,2,유통,9,기타유통,제주 제주시 애월읍 학원동길 17-16,제주특별자치도 제주시 애월읍 하귀2리,6_90%미만,4,7_18_21,3_30_34,M,42,50110,25341
1046,2022,낭만와인샵,2073061532,2,유통,9,기타유통,제주특별자치도 제주시 남성로 158-11,제주특별자치도 제주시 삼도이동,6_90%미만,2,6_15_18,2_25_29,F,42,50110,10600
1047,2022,낭만와인샵,2073061532,2,유통,9,기타유통,제주특별자치도 제주시 남성로 158-11,제주특별자치도 제주시 삼도이동,6_90%미만,7,5_12_15,2_25_29,F,42,50110,10600
1048,2022,삐꼴라상점,3482800944,2,유통,9,기타유통,제주특별자치도 제주시 애월읍 하소로 769-58,제주특별자치도 제주시 애월읍 유수암리,4_50%~75%,1,5_12_15,2_25_29,M,42,50110,25342
1049,2022,와인하우스,4863500792,2,유통,9,기타유통,제주특별자치도 서귀포시 천제연로 166,제주특별자치도 서귀포시 중문동,6_90%미만,4,6_15_18,3_30_34,M,42,50130,11200
1050,2021,와인하우스,4863500792,2,유통,9,기타유통,제주특별자치도 서귀포시 천제연로 166,제주특별자치도 서귀포시 중문동,5_75%~90%,6,5_12_15,3_30_34,M,42,50130,11200
1051,2022,제주주류백화점,6162233569,2,유통,9,기타유통,제주 제주시 연삼로 405,제주특별자치도 제주시 이도이동,6_90%미만,6,6_15_18,2_25_29,M,42,50110,10400
1052,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,2,4_09_12,2_25_29,M,42,50110,12900
1053,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,7,7_18_21,2_25_29,F,42,50110,12900
1054,2022,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,6_90%미만,7,7_18_21,3_30_34,M,42,50130,10600
1055,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,3,5_12_15,3_30_34,F,42,50130,10600
1056,2022,제주와인아울렛 신화월드점,5081451204,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,5,7_18_21,3_30_34,M,42,50130,31027
1057,2021,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,5,5_12_15,2_25_29,F,42,50110,12200
1058,2022,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,2,5_12_15,3_30_34,M,42,50110,12200
1059,2022,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,2,6_15_18,1_20_24,F,42,50110,12200
1060,2022,제주와인창고,6652300811,2,유통,9,기타유통,제주특별자치도 제주시 신대로 136,제주특별자치도 제주시 연동,6_90%미만,4,7_18_21,2_25_29,M,42,50110,13700
1061,2022,제주와인창고,6652300811,2,유통,9,기타유통,제주특별자치도 제주시 신대로 136,제주특별자치도 제주시 연동,6_90%미만,3,6_15_18,3_30_34,F,42,50110,13700
1062,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,1,6_15_18,1_20_24,F,42,50130,31027
1063,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,3,6_15_18,1_20_24,F,42,50130,31027
1064,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,2,4_09_12,1_20_24,F,42,50130,31027
1065,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,4,5_12_15,2_25_29,M,42,50130,31027
1066,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,2,4_09_12,2_25_29,M,42,50110,13700
1067,2022,제주주류백화점,6162233569,2,유통,9,기타유통,제주 제주시 연삼로 405,제주특별자치도 제주시 이도이동,6_90%미만,5,6_15_18,2_25_29,M,42,50110,10400
1068,2022,주식회사 바른와인,8668602377,2,유통,9,기타유통,제주특별자치도 제주시 사평2길 9,제주특별자치도 제주시 오라이동,6_90%미만,3,5_12_15,4_35_39,M,42,50110,12000
1069,2022,주식회사 바른와인,8668602377,2,유통,9,기타유통,제주특별자치도 제주시 사평2길 9,제주특별자치도 제주시 오라이동,6_90%미만,7,4_09_12,3_30_34,M,42,50110,12000
1070,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,7,4_09_12,4_35_39,M,42,50110,12900
1071,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,1,4_09_12,4_35_39,M,42,50110,12900
1072,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,2,5_12_15,3_30_34,F,42,50110,12900
1073,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,5,6_15_18,4_35_39,M,42,50110,12900
1074,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,6,4_09_12,3_30_34,M,42,50110,12900
1075,2022,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,5,5_12_15,1_20_24,F,42,50110,10600
1076,2022,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,2,5_12_15,3_30_34,F,42,50110,10600
1077,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,5,7_18_21,3_30_34,F,42,50130,10600
1078,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,7,7_18_21,2_25_29,F,42,50130,10600
1079,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,3,6_15_18,3_30_34,M,42,50130,10600
1080,2021,낭만와인샵,2073061532,2,유통,9,기타유통,제주특별자치도 제주시 남성로 158-11,제주특별자치도 제주시 삼도이동,6_90%미만,6,7_18_21,2_25_29,M,42,50110,10600
1081,2021,삐꼴라상점,3482800944,2,유통,9,기타유통,제주특별자치도 제주시 애월읍 하소로 769-58,제주특별자치도 제주시 애월읍 유수암리,3_25%~50%,7,5_12_15,1_20_24,M,42,50110,25342
1082,2021,삐꼴라상점,3482800944,2,유통,9,기타유통,제주특별자치도 제주시 애월읍 하소로 769-58,제주특별자치도 제주시 애월읍 유수암리,3_25%~50%,5,5_12_15,2_25_29,F,42,50110,25342
1083,2021,삐꼴라상점,3482800944,2,유통,9,기타유통,제주특별자치도 제주시 애월읍 하소로 769-58,제주특별자치도 제주시 애월읍 유수암리,3_25%~50%,7,5_12_15,4_35_39,F,42,50110,25342
1084,2021,와인하우스,4863500792,2,유통,9,기타유통,제주특별자치도 서귀포시 천제연로 166,제주특별자치도 서귀포시 중문동,5_75%~90%,6,7_18_21,2_25_29,M,42,50130,11200
1085,2021,와인하우스,4863500792,2,유통,9,기타유통,제주특별자치도 서귀포시 천제연로 166,제주특별자치도 서귀포시 중문동,5_75%~90%,2,7_18_21,2_25_29,M,42,50130,11200
1086,2022,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,6_90%미만,6,6_15_18,3_30_34,M,42,50110,13700
1087,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,1,4_09_12,3_30_34,F,42,50110,13700
1088,2021,제주와인아울렛,3082900322,2,유통,9,기타유통,제주특별자치도 제주시 노형6길 2,제주특별자치도 제주시 노형동,6_90%미만,3,6_15_18,2_25_29,F,42,50110,12200
1089,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,1,6_15_18,2_25_29,F,42,50110,12900
1090,2021,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,7,6_15_18,2_25_29,F,42,50110,10600
1091,2021,제주와인아울렛 신화월드점,5081451204,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,7,6_15_18,4_35_39,M,42,50130,31027
1092,2022,아임와인,1181700430,2,유통,9,기타유통,제주 제주시 애월읍 학원동길 17-16,제주특별자치도 제주시 애월읍 하귀2리,6_90%미만,1,6_15_18,2_25_29,F,42,50110,25341
1093,2022,삐꼴라상점,3482800944,2,유통,9,기타유통,제주특별자치도 제주시 애월읍 하소로 769-58,제주특별자치도 제주시 애월읍 유수암리,4_50%~75%,4,5_12_15,4_35_39,F,42,50110,25342
1094,2022,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,6,7_18_21,3_30_34,F,42,50110,12200
1095,2021,제주와인아울렛,3082900322,2,유통,9,기타유통,제주특별자치도 제주시 노형6길 2,제주특별자치도 제주시 노형동,6_90%미만,2,6_15_18,1_20_24,F,42,50110,12200
1096,2022,주식회사 바른와인,8668602377,2,유통,9,기타유통,제주특별자치도 제주시 사평2길 9,제주특별자치도 제주시 오라이동,6_90%미만,6,5_12_15,2_25_29,F,42,50110,12000
1097,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,3,7_18_21,4_35_39,M,42,50110,12900
1098,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,4,4_09_12,1_20_24,F,42,50110,12900
1099,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,1,7_18_21,3_30_34,F,42,50110,12900
1100,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,4,6_15_18,1_20_24,M,42,50110,12900
1101,2021,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,6,4_09_12,3_30_34,F,42,50110,10600
1102,2022,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,4,5_12_15,2_25_29,M,42,50110,10600
1103,2022,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,2,6_15_18,3_30_34,F,42,50110,10600
1104,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,1,7_18_21,2_25_29,F,42,50130,10600
1105,2021,아임와인,1181700430,2,유통,9,기타유통,제주 제주시 애월읍 학원동길 17-16,제주특별자치도 제주시 애월읍 하귀2리,6_90%미만,3,7_18_21,3_30_34,M,42,50110,25341
1106,2022,낭만와인샵,2073061532,2,유통,9,기타유통,제주특별자치도 제주시 남성로 158-11,제주특별자치도 제주시 삼도이동,6_90%미만,3,5_12_15,4_35_39,M,42,50110,10600
1107,2022,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,2,5_12_15,1_20_24,F,42,50110,12200
1108,2021,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,2,5_12_15,3_30_34,M,42,50110,12200
1109,2022,제주와인창고,6652300811,2,유통,9,기타유통,제주특별자치도 제주시 신대로 136,제주특별자치도 제주시 연동,6_90%미만,7,6_15_18,2_25_29,F,42,50110,13700
1110,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,3,5_12_15,2_25_29,F,42,50130,31027
1111,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,3,6_15_18,2_25_29,M,42,50130,31027
1112,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,1,5_12_15,2_25_29,F,42,50130,31027
1113,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,6,8_21_24,3_30_34,M,42,50110,13700
1114,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,2,5_12_15,4_35_39,M,42,50110,13700
1115,2022,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,6_90%미만,1,6_15_18,2_25_29,F,42,50110,13700
1116,2022,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,6_90%미만,7,4_09_12,1_20_24,F,42,50110,13700
1117,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,3,5_12_15,3_30_34,M,42,50110,12900
1118,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,1,6_15_18,4_35_39,F,42,50110,12900
1119,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,3,6_15_18,3_30_34,M,42,50110,12900
1120,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,4,6_15_18,2_25_29,M,42,50110,12900
1121,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,6,6_15_18,3_30_34,M,42,50110,12900
1122,2021,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,4,6_15_18,2_25_29,F,42,50110,10600
1123,2022,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,7,5_12_15,2_25_29,F,42,50110,10600
